title,author,publisher,year,pages,tags,description
네 인생의 이야기(당신 인생의 이야기),테드창,엘리,2016,,"문학, 200~300쪽, 소설","언어학자인 '나'는 지구에 내려온 외계 생명체 '헵타포드'의 언어를 분석해 달라는 요청을 받는다. 소설은 '나'가 헵타포드의 언어를 이해하고 익히는 과정과 '나'가 딸에게 보내는 편지 내용이 교차한다. 수준 높은 철학적 사유를 과학 이론으로 촘촘하게 뒷받침하고 있어 단번에 이해하기는 쉽지 않지만, 학생들이 스스로 질문을 던지고 의미를 하나씩 발견할 때마다 환호하며 기뻐했다."
네가 기린이 되든 곰이 되든 우린 널 사랑해,낸시 틸먼,내인생의책,2015,32,"기타, 200쪽 이하, 교양",어떤 모습이라도 엄마는 아이를 사랑한다는 믿음과 사랑의 메세지를 준다. 변하는 아이의 모습을 동물에 비유했다.
네가 어디에 있든 너와 함께 할 거야,낸시 틸먼,내인생의책,2011,32,"기타, 200쪽 이하, 교양",어디에 있던 어떤 모습이든 절대적이고 온전한 사랑의 메세지를 주는 그림책으로 장면마다 다양하고 멋진 동물이 어린 사람과 함께 그려져 있다.
네가 태어난 날엔 곰도 춤을 추었지,낸시 틸먼,내인생의책,2009,32,"과학, 200쪽 이하, 교양",한 아이의 탄생을 온 세상 만물이 축복한다는 따뜻한 이야기
네모난 기억 (2021년제66회현대문학상수상소설집),윤성희,현대문학,2021,,"문학, 200~300쪽, 소설",우연히 만난 두 사람이 갑자기 교통 사고를 겪고 서로 멀어진 후 각자의 삶을 살아가다가 또다시 우연히 마주치는 이야기. 삶은 이야기라는 걸 알 수 있다. 짧은 소설이 살아가는 용기를 준다.
넥스트 이코노미,김택환,메디치미디어,2013,304,"인문사회, 300쪽 이상, 교양",경제민주화로 발전에 성공한 독일 경제를 소개한 책
"노근리 이야기 1, 2",박건웅,보리,2015,1012,"인문사회, 300쪽 이상, 만화",한국 전쟁 노근리 양민 학살.
"노동, 우리는 정말 알고 있을까",노현웅 외,철수와영희,2018,292,"인문사회, 200~300쪽, 교양","한겨레 사회부 기자들이 직접 체험한 제조업 주야 맞교대, 콜센터, 초단시간 노동, 배달대행업체, 게임업계 QA등 '균열 일터' 현장에 대한 기록. 우리 주변 사람들이 어떻게 일하고 있는지 생생하게 알려주고 있다."
노찬성과 에반 (바깥은 여름),김애란,문학동네,2017,,"문학, 200~300쪽, 소설","반려동물이 있는 경우 공감하기 좋음. 핸드폰, 돈, 친구 등 갈등한 경험이 있는 학생들과 토론해 보기 좋음. 의외로 노찬성을 비판하는 학생도 있어 노찬성의 행동에 대해 이야기 나눠볼 만하다."
노찬성과 에반 (바깥은 여름),김애란,문학동네,2017,,"문학, 200~300쪽, 소설","반려동물이 있는 경우 공감하기 좋음. 핸드폰, 돈, 친구 등 갈등한 경험이 있는 학생들과 토론해 보기 좋음. 의외로 노찬성을 비판하는 학생도 있어 노찬성의 행동에 대해 이야기 나눠볼 만하다."
노찬성과 에반 『바깥은 여름』,김애란,문학동네,2017,272,"문학, 200~300쪽, 소설",소설집 『바깥은 여름』에 실린 작품. 반려견과 인간의 관계를 통해 현대인에 대한 성찰을 담고 있다.
녹색 상담소,작은것이아름답다,작은것이아름답다,2019,280,"인문사회, 200~300쪽, 교양","환경에 대한 41개의 질문을 토대로 어떤 선택이 환경에 이로운지, 무엇을 바꿔야 하는지, 어떻게 함께 만들어가야 하는지를 고민한다. 미래세대를 위해 할 수 있는 일을 고민하며 읽기 좋은 책."
누가 진짜 범인인가,배상훈,앨피,2015,320,"인문사회, 300쪽 이상, 교양",범죄심리분석관이 여러 범죄를 설명하는데 사건이 생생하게 전해진다.
누구에게나 친절한 교회 오빠 강민호,이기호,문학동네,2018,316,"문학, 300쪽 이상, 소설","우리가 다른 사람을 환대하고 수용하는 것은 어느 선까지 가능하며, 그 환대는 상대에게 초점이 맞춰진 것이었는지 생각하게 한다."
누군가 이름을 부른다면,김보현,은행나무,2017,384,"문학, 300쪽 이상, 소설",사랑스러운 좀비물. 재미있게 술술 읽히면서도 나름대로 무게가 있다. 좀비 바이러스가 휩쓸고 간 마을에 혼자 살아남은 ‘원나’가 좀비가 된 마을 사람들을 돌보는 이야기이다. 최악의 상황에서 우리가 할 수 있는 일들의 선택지가 ‘절망’ 혹은 ‘나도 괴물이 되는 것’ 뿐만은 아니라는 주제 의식이 멋지다.
누나가 사랑했든 내가 사랑했든,송경아,창비,2013,184,"문학, 200쪽 이하, 소설",한 남자를 사랑하게 된 남매의 이야기다. 평범한 고3 남학생 '성준'에게 찾아온 짝사랑 대상은 다름아닌 누나가 좋아하는 과선배 '희서'! 동성애를 유쾌하게 그려낸 소설이다.
누나가 사랑했든 내가 사랑했든,송경아,창비,2013,184,"문학, 200쪽 이하, 소설",한 남자를 사랑하게 된 남매의 이야기. 동성애를 유쾌하게 그려낸 소설.
눈감지 마라,이기호,마음산책,2022,319,"문학, 300쪽 이상, 소설",두 명의 청년이 살아가는 모습을 짧은 이야기에 담은 연작 소설집이다. 두 청년들이 각종 아르바이트를 하며 살아가는 이야기이다. 청년들의 고단한 삶 속에서 소외된 사람들의 힘겨운 모습이 작가 특유의 유머와 함께 그려진다. 책을 읽고 우리가 살아가는 현실에 대해 이야기 하기 좋다.
눈만 봐도 다 알아,박찬세,백조,2023,100,"문학, 200쪽 이하, 시",공부하기 싫어 공업고등학교에 진학했던 시인의 경험을 바탕으로 한 시집. 재치 넘치는 시가 많다.
눈먼 자들의 도시,주제 사라마구,해냄,2002 (2022 개정판),472,"문학, 300쪽 이상, 소설","한 도시 전체에 ‘실명’이라는 전염병이 퍼지며 이야기가 시작된다. 이 전염병은 사회 전체로 퍼져나가고 눈먼 자들 사이에 식량 약탈, 강간 등 온갖 범죄가 만연하는데... 인간의 추한 본성과 함께 아름다움을 동시에 보여준다."
눈앞에 없는 사람,심보선,문학과지성사,2011,148,"문학, 200쪽 이하, 시",슬픔과 사랑을 심오하게 다룬 시집. 탐구하고 사유하기를 좋아하는 학생들에게 걸맞다.
뉴 어스 프로젝트,다비드 무아테,라임,2020,232,"문학, 200~300쪽, 소설",지구온난화로 해수면이 20미터 이상 높아지고 특권층만 돔에서 풍요롭게 살고 대다수 빈민층은 의식주를 제대로 누리지 못하고 지낸다. 빈민층은 '뉴어스프로젝트'에 당첨되어 새로운 행성으로 떠나기만을 바란다. 공동 학군 학교에서 빈민층 아이시스는 특권층 오라이언과 친구과 되고 '뉴어스프로젝트'에 숨겨진 비밀을 파헤친다.
뉴스는 어떻게 조작되는가,최경영,바다출판사,2019,308,"인문사회, 300쪽 이상, 교양",언론의 왜곡보도를 구분하는 방법을 시원스럽게 설명한 책. 학생들을 깨우쳐주고 싶은 교사가 읽으면 좋다.
뉴스로 세상을 움직이다,김현정,창비,2018,136,"인문사회, 200쪽 이하, 교양",김현정의 뉴스쇼'를 진행하는 앵커이자 기자 김현정이 청소년을 대상으로 강의한 내용을 담은 강의록. 구어체로 적혀 있어서 읽기 편하며 언론의 사실과 진실에 대한 핵심을 담아서 전달한다. 뉴스를 읽는 법과 뉴스를 읽을 떄의 주의점을 친절하게 알려주는 책.
느티나무 수호대,김중미,돌베개,2023,265,"문학, 200~300쪽, 소설","다문화 가정 아이들이 잘려 나갈 위기에 처한 느티나무를 구하기 위해 노력하는 사랑과 연대의 소설. 느티나무가 느티샘으로 설정된 판타지 요소가 있어 매우 흥미로운데다가 전체적으로 따뜻하고 뭉클하다. 이 책을 읽고 다문화 친구들에 대한 차별 반대, 재개발 반대와 같은 대화를 나눴다. 자신에게는 어떤 사람이 느티샘인지에 대해서도 이야기를 나누었다."
님의 침묵,한용운,디자인이음,2018,156,"문학, 200쪽 이하, 시",한용운 시집
다가오는 말들,은유,어크로스,2019,344,"문학, 300쪽 이상, 에세이",은유 작가가 전하는 이해와 공감의 말들. 타인의 말에 귀 기울이고 자기를 확장하는 말들과 만날 수 있다.
다르지만 다르지 않습니다,류승연,샘터,2018,184,"문학, 200쪽 이하, 에세이",장애인과 어우러져 살아야 하는 이유를 발달장애인 엄마의 시선으로 이야기하고 있다.
다른 게 아니라 틀린 겁니다,위근우,시대의창,2019,288,"인문사회, 200~300쪽, 교양","위근우 작가가 쓰는 책들의 내용을 거칠게 요약하자면, “세상에 무시해도 되는 불편함이란 없다. 공론장에서의 정당한 논의를 통해 사회와 문화의 진보를 만들자.” 정도가 될 것이다. 전공을 살려 대중문화에서 여성을 바라보는(혹은 다루는) 방식에 대한 불편함을 다뤘다. 남성이 증언하는 여성의 불편함임에도 전혀 위화감이 없다. 처음부터 마지막까지 무릎을 치며 읽는 책."
다른 방식으로 보기,존 버거,열화당,2012,192,"예술·문화, 200쪽 이하, 교양",미술전공자들의 필독서. 제목 그대로 '다른 방식으로' 이전의 미술 작품들을 바라보고 비판적 질문을 제기한다. 기존의 관념을 그대로 받아들이는 미술 감상이 아니라 주체적으로 미술을 보는 방법을 알려주는 책.
다른 의료는 가능하다,백영경,창비,2020,280,"인문사회, 200~300쪽, 교양","의료의 공공성을 높이려면 어떤 변화가 필요할까. 교수, 의사, 간호사, 보건학자 등 의료 현장에서 활동해온 전문가들이 다른 의료의 가능성에 대해 대담을 나눈 책."
다름 아닌 사랑과 자유,김하나 외,문학동네,2019,248,"문학, 200~300쪽, 에세이",동물권행동 카라의 후원 프로그램인 '일대일 결연'에 한마음으로 참여하여 힘을 모은 작가들의 에세이. 사랑스러운 이야기부터 슬픈 이야기까지 각 저자의 반려동물과의 추억이 담겨 있다.
다리를 잃은 걸 기념합니다 : 할아버지와 1차 세계대전과 나,니콜라우스 뉘첼,서해문집,2014,256,"인문사회, 200~300쪽, 교양",작가의 조부모 체험을 중심으로 1차 세계대전을 이야기함. '1차 세계대전 : 모든 전쟁을 끝내기 위한 전쟁'과 '다리를 잃은 걸 기념합니다 : 할아버지와 1차 세계대전과 나'를 함께 읽기를 추천한다.
다시 봄이 올 거예요,416세월호참사 작가기록단,창비,2016,352,"인문사회, 300쪽 이상, 에세이",세월호 참사를 온몸으로 겪어낸 생존학생과 형제자매의 생생한 육성을 담은 책.
다시 살아 주세요.,신미나,마음산책,2023,268,"문학, 200~300쪽, 시",이 책을 읽고 시인의 시를 읽어보고 싶어졌다. 이렇게 진실된 산문이라면 그의 시 또한 다르지 않을 것이다.
다시 자본을 읽자,고병권,천년의 상상,2018,180,"인문사회, 200쪽 이하, 교양","고병권 선생님의 예리한 눈으로 마르크스의 자본론을 자세히 풀어놓은 책이다. 자본주의의 역사와 자본가의 이윤추구 방식 등을 알게되고, 노동자의 모습이 어떻게 변해왔으며 거기에는 어떤 힘의 원리 등이 작용했는지도 알 수 있다"
"다시, 어떻게 읽을 것인가",나오미 배런,어크로스,2023,488,"인문사회, 300쪽 이상, 교양",종이 읽기와 디지털 읽기에 대한 인지학자의 최신 연구를 모음. 독서교육을 하는 교사들에게 지식 업데이트를 하기에 좋음.
다음 세대를 위한 북한 안내서,서의동,너머학교,2018,172,"인문사회, 200쪽 이하, 교양",오랫동안 남북 관계를 취재한 기자가 북한에 관한 편견을 깰 수 있는 이야기들을 쉽게 들려준다.
다이너마이트 니체,고병권,천년의상상,2016,372,"인문사회, 300쪽 이상, 교양",고병권이 소개하는 니체의 <선악의 저편>. 지적인 독서모임에서 읽기에 적당하다.
다이어터(1~3),"네온비, 캐러멜",중앙북스,2021,984,"기타, 300쪽 이상, 만화","철저하게 과학적이고 검증된 방법으로만 구성된 다이어트 스토리. 1권 식이조절, 2권 운동적응기, 3권 건강지속을 주제로 한다."
다정한 것이 살아남는다,"브라이언 헤어, 버네사 우즈",디플롯,2021,396,"과학, 300쪽 이상, 교양",인간이 다른 종들보다 우세하게 살아남을 수 있는 이유가 친화력을 통한 협력적 의사소통 능력에 있다는 것을 실험과 연구로 밝혀내고 있다. 또한 인간이 자신과 다른 집단에 대해 더없이 잔인해질 수 있는 이유도 다른 집단을 비인간화하는 순간 뇌에서 친근함을 유발하는 호르몬이 활동을 멈추기 때문이라는것을 밝혀내면서 인류가 계속해서 살아남기 위해 어떤 태도를 가져야하는지 해답을 주고 있다.
다정한 세계가 있는 것처럼,황예지,바다출판사,2020,156,"예술·문화, 200쪽 이하, 에세이",가족을 미워했던 순간들을 지나 가족이 자신에게 어떤 의미인지를 사진을 찍는 작업을 통해 돌아본다. 담담한 글과 솔직한 사진이 마음을 울린다.
다정한 세계가 있는 것처럼,황예지,바다출판사,2020,156,"예술·문화, 200쪽 이하, 에세이",가족을 미워했던 순간들을 지나 가족이 자신에게 어떤 의미인지를 사진을 찍는 작업을 통해 돌아본다. 담담한 글과 솔직한 사진이 마음을 울린다.
다정한 세계가 있는 것처럼,황예지,바다출판사,2020,156,"예술·문화, 200쪽 이하, 에세이",사진작가 황예지의 삶과 예술 이야기. 아름다운 사진이 함께 실려 있어 공감이 쉽고 예민한 아이들의 마음을 어루만질 수 있는 책.\
